match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|deportes colina|trasandino los andes|2026-05-31,day_inventory,69612880,soccer,Chile - Segunda Division,Deportes Colina,CD Trasandino de Los Andes,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Chile - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|deportes colina|trasandino los andes|2026-05-31"", ""odds_api_io_id"": 69612880, ""raw_event"": {""away"": ""CD Trasandino de Los Andes"", ""awayId"": 555206, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Deportes Colina"", ""homeId"": 555192, ""id"": 69612880, ""league"": {""name"": ""Chile - Segunda Division"", ""slug"": ""chile-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico rojiblanco|vinotinto ecuador|2026-05-31,day_inventory,69880384,soccer,Ecuador - Serie B,Vinotinto FC Ecuador,Atletico Rojiblanco,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Ecuador - Serie B"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico rojiblanco|vinotinto ecuador|2026-05-31"", ""odds_api_io_id"": 69880384, ""raw_event"": {""away"": ""Atletico Rojiblanco"", ""awayId"": 1329730, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Vinotinto FC Ecuador"", ""homeId"": 889265, ""id"": 69880384, ""league"": {""name"": ""Ecuador - Serie B"", ""slug"": ""ecuador-serie-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico barinas|atletico el vigia|2026-05-31,day_inventory,71667976,soccer,Venezuela - Segunda Division,Club Atletico Barinas,Atletico El Vigia,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico barinas|atletico el vigia|2026-05-31"", ""odds_api_io_id"": 71667976, ""raw_event"": {""away"": ""Atletico El Vigia"", ""awayId"": 7741, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Club Atletico Barinas"", ""homeId"": 1329650, ""id"": 71667976, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|miranda|monagas b|2026-05-31,day_inventory,71668926,soccer,Venezuela - Segunda Division,Monagas SC B,Deportivo Miranda,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|miranda|monagas b|2026-05-31"", ""odds_api_io_id"": 71668926, ""raw_event"": {""away"": ""Deportivo Miranda"", ""awayId"": 996463, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Monagas SC B"", ""homeId"": 566609, ""id"": 71668926, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|urena|yaracuyanos|2026-05-31,day_inventory,71667974,soccer,Venezuela - Segunda Division,Urena SC,Yaracuyanos FC,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|urena|yaracuyanos|2026-05-31"", ""odds_api_io_id"": 71667974, ""raw_event"": {""away"": ""Yaracuyanos FC"", ""awayId"": 36435, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Urena SC"", ""homeId"": 209846, ""id"": 71667974, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|chacarita juniors|maipu|2026-05-31,day_inventory,67118426,soccer,Argentina - Primera Nacional,CD Maipu,Chacarita Juniors,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|chacarita juniors|maipu|2026-05-31"", ""odds_api_io_id"": 67118426, ""raw_event"": {""away"": ""Chacarita Juniors"", ""awayId"": 3214, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""CD Maipu"", ""homeId"": 240854, ""id"": 67118426, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico rafaela|quilmes|2026-05-31,day_inventory,67118434,soccer,Argentina - Primera Nacional,Quilmes AC,Atletico de Rafaela,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico rafaela|quilmes|2026-05-31"", ""odds_api_io_id"": 67118434, ""raw_event"": {""away"": ""Atletico de Rafaela"", ""awayId"": 34976, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Quilmes AC"", ""homeId"": 4936, ""id"": 67118434, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|brazil juniors|sv river plate aruba|2026-05-31,day_inventory,71804354,soccer,Aruba - Division Honor,Brazil Juniors,SV River Plate Aruba,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Aruba - Division Honor"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|brazil juniors|sv river plate aruba|2026-05-31"", ""odds_api_io_id"": 71804354, ""raw_event"": {""away"": ""SV River Plate Aruba"", ""awayId"": 232368, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Brazil Juniors"", ""homeId"": 388594, ""id"": 71804354, ""league"": {""name"": ""Aruba - Division Honor"", ""slug"": ""aruba-division-honor""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|blooming santa cruz|oriente petrolero|2026-05-31,day_inventory,70379214,soccer,Bolivia - Division Profesional,Oriente Petrolero,Blooming Santa Cruz,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Bolivia - Division Profesional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|blooming santa cruz|oriente petrolero|2026-05-31"", ""odds_api_io_id"": 70379214, ""raw_event"": {""away"": ""Blooming Santa Cruz"", ""awayId"": 6968, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Oriente Petrolero"", ""homeId"": 33820, ""id"": 70379214, ""league"": {""name"": ""Bolivia - Division Profesional"", ""slug"": ""bolivia-division-profesional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",publishable,totals,Меньше 2.5,,,2.5,,,,,42.68,39.71,,,78.01,,,controlled_consensus_rescue,93.015,,,,,,,,,,,,
soccer|democrata mg|rio branco es|2026-05-31,day_inventory,70431590,soccer,Brazil - Brasileiro Serie D,EC Democrata MG,Rio Branco AC ES,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|democrata mg|rio branco es|2026-05-31"", ""odds_api_io_id"": 70431590, ""raw_event"": {""away"": ""Rio Branco AC ES"", ""awayId"": 49199, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""EC Democrata MG"", ""homeId"": 21848, ""id"": 70431590, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|inhumas go|se gama df|2026-05-31,day_inventory,70319984,soccer,Brazil - Brasileiro Serie D,Inhumas EC GO,SE Gama DF,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|inhumas go|se gama df|2026-05-31"", ""odds_api_io_id"": 70319984, ""raw_event"": {""away"": ""SE Gama DF"", ""awayId"": 1978, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Inhumas EC GO"", ""homeId"": 511102, ""id"": 70319984, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|ivinhema ms|uberlandia mg|2026-05-31,day_inventory,70322870,soccer,Brazil - Brasileiro Serie D,Ivinhema MS,Uberlandia EC MG,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ivinhema ms|uberlandia mg|2026-05-31"", ""odds_api_io_id"": 70322870, ""raw_event"": {""away"": ""Uberlandia EC MG"", ""awayId"": 32873, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Ivinhema MS"", ""homeId"": 34000, ""id"": 70322870, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|cra catalano go|operario ms|2026-05-31,day_inventory,70322868,soccer,Brazil - Brasileiro Serie D,Operario FC MS,CRA Catalano GO,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cra catalano go|operario ms|2026-05-31"", ""odds_api_io_id"": 70322868, ""raw_event"": {""away"": ""CRA Catalano GO"", ""awayId"": 21893, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Operario FC MS"", ""homeId"": 317965, ""id"": 70322868, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Больше 2.5,,,2.5,,,,,40.5,38.87,,,73.67,,,controlled_consensus_rescue,82.992,,,,,,,,,,,,
soccer|cavalry|forge hamilton|2026-05-31,day_inventory,68686002,soccer,Canada - Canadian Premier League,Forge FC Hamilton,Cavalry FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Canada - Canadian Premier League"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cavalry|forge hamilton|2026-05-31"", ""odds_api_io_id"": 68686002, ""raw_event"": {""away"": ""Cavalry FC"", ""awayId"": 543877, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Forge FC Hamilton"", ""homeId"": 543879, ""id"": 68686002, ""league"": {""name"": ""Canada - Canadian Premier League"", ""slug"": ""canada-canadian-premier-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|mahaut soca strikers|we united|2026-05-31,day_inventory,71762798,soccer,Dominica - DFA Premier,Mahaut Soca Strikers,We United,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Dominica - DFA Premier"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|mahaut soca strikers|we united|2026-05-31"", ""odds_api_io_id"": 71762798, ""raw_event"": {""away"": ""We United"", ""awayId"": 750187, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Mahaut Soca Strikers"", ""homeId"": 525933, ""id"": 71762798, ""league"": {""name"": ""Dominica - DFA Premier"", ""slug"": ""dominica-dfa-premier""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico balboa|inca|2026-05-31,day_inventory,71792650,soccer,El Salvador - Segunda Division,Atletico Balboa,CD Inca,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""El Salvador - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico balboa|inca|2026-05-31"", ""odds_api_io_id"": 71792650, ""raw_event"": {""away"": ""CD Inca"", ""awayId"": 832436, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Atletico Balboa"", ""homeId"": 24384, ""id"": 71792650, ""league"": {""name"": ""El Salvador - Segunda Division"", ""slug"": ""el-salvador-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|portland timbers 2|tacoma defiance|2026-05-31,day_inventory,68156688,soccer,USA - MLS Next Pro,Portland Timbers II,Tacoma Defiance,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - MLS Next Pro"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|portland timbers 2|tacoma defiance|2026-05-31"", ""odds_api_io_id"": 68156688, ""raw_event"": {""away"": ""Tacoma Defiance"", ""awayId"": 206005, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Portland Timbers II"", ""homeId"": 206007, ""id"": 68156688, ""league"": {""name"": ""USA - MLS Next Pro"", ""slug"": ""usa-mls-next-pro""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|erie sports center|lorain county leviathan|2026-05-31,day_inventory,69091328,soccer,USA - USL League Two,Erie Sports Center,Lorain County Leviathan FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|erie sports center|lorain county leviathan|2026-05-31"", ""odds_api_io_id"": 69091328, ""raw_event"": {""away"": ""Lorain County Leviathan FC"", ""awayId"": 1329162, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Erie Sports Center"", ""homeId"": 1232477, ""id"": 69091328, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|pennsylvania classics|philadelphia lone star usl2|2026-05-31,day_inventory,69091230,soccer,USA - USL League Two,Philadelphia Lone Star Usl2,Pennsylvania Classics,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|pennsylvania classics|philadelphia lone star usl2|2026-05-31"", ""odds_api_io_id"": 69091230, ""raw_event"": {""away"": ""Pennsylvania Classics"", ""awayId"": 895699, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Philadelphia Lone Star Usl2"", ""homeId"": 910339, ""id"": 69091230, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|river light|saint croix|2026-05-31,day_inventory,69091324,soccer,USA - USL League Two,St. Croix SC,River Light FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|river light|saint croix|2026-05-31"", ""odds_api_io_id"": 69091324, ""raw_event"": {""away"": ""River Light FC"", ""awayId"": 1107699, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""St. Croix SC"", ""homeId"": 874793, ""id"": 69091324, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|rkc third coast|rockford raptors|2026-05-31,day_inventory,68989210,soccer,USA - USL W League,RKC Third Coast,Rockford Raptors,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""USA - USL W League"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|rkc third coast|rockford raptors|2026-05-31"", ""odds_api_io_id"": 68989210, ""raw_event"": {""away"": ""Rockford Raptors"", ""awayId"": 1153657, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""RKC Third Coast"", ""homeId"": 991787, ""id"": 68989210, ""league"": {""name"": ""USA - USL W League"", ""slug"": ""usa-usl-w-league""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|atletico avila|bolivar|2026-05-31,day_inventory,71668928,soccer,Venezuela - Segunda Division,Atletico Avila FC,Bolivar SC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico avila|bolivar|2026-05-31"", ""odds_api_io_id"": 71668928, ""raw_event"": {""away"": ""Bolivar SC"", ""awayId"": 671599, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Atletico Avila FC"", ""homeId"": 1329652, ""id"": 71668928, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|aragua|dynamo puerto|2026-05-31,day_inventory,71668930,soccer,Venezuela - Segunda Division,Dynamo Puerto FC,Aragua FC,2026-05-31T20:00:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|aragua|dynamo puerto|2026-05-31"", ""odds_api_io_id"": 71668930, ""raw_event"": {""away"": ""Aragua FC"", ""awayId"": 6228, ""date"": ""2026-05-31T20:00:00Z"", ""home"": ""Dynamo Puerto FC"", ""homeId"": 539439, ""id"": 71668930, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|los chankas cyc|utc cajamarca|2026-05-31,day_inventory,71396984,soccer,Peru - Liga 1,Los Chankas CYC,UTC de Cajamarca,2026-05-31T20:15:00+00:00,mid,"{""competition"": ""Peru - Liga 1"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|los chankas cyc|utc cajamarca|2026-05-31"", ""odds_api_io_id"": 71396984, ""raw_event"": {""away"": ""UTC de Cajamarca"", ""awayId"": 87854, ""date"": ""2026-05-31T20:15:00Z"", ""home"": ""Los Chankas CYC"", ""homeId"": 330537, ""id"": 71396984, ""league"": {""name"": ""Peru - Liga 1"", ""slug"": ""peru-liga-1""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
